file,pred_camera_view,true_camera_view
3378_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3379_B.jpg,"Batter, 3B side","Batter, 3B side"
3379_A.jpg,Behind Pitcher,Behind Pitcher
3379_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3379_D.jpg,Behind Home,Behind Home
3380_A.jpg,Behind Pitcher,Behind Pitcher
3380_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3380_B.jpg,"Batter, 3B side","Batter, 3B side"
3380_D.jpg,Behind Home,Behind Home
3381_B.jpg,"Batter, 3B side","Batter, 3B side"
3381_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3381_A.jpg,Behind Pitcher,Behind Pitcher
3382_A.jpg,Behind Pitcher,Behind Pitcher
3381_D.jpg,Behind Home,Behind Home
3382_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3382_B.jpg,"Batter, 3B side","Batter, 3B side"
3382_D.jpg,Behind Home,Behind Home
3383_A.jpg,Behind Pitcher,Behind Pitcher
3383_B.jpg,"Batter, 3B side","Batter, 3B side"
3383_D.jpg,Behind Home,Behind Home
3383_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3384_A.jpg,Behind Pitcher,Behind Pitcher
3384_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3384_B.jpg,"Batter, 3B side","Batter, 3B side"
3384_D.jpg,Behind Home,Behind Home
3385_A.jpg,Behind Pitcher,Behind Pitcher
3385_B.jpg,"Batter, 3B side","Batter, 3B side"
3385_D.jpg,Behind Home,Behind Home
3385_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3386_A.jpg,Behind Pitcher,Behind Pitcher
3386_B.jpg,"Batter, 3B side","Batter, 3B side"
3386_D.jpg,Behind Home,Behind Home
3386_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3387_A.jpg,Behind Pitcher,Behind Pitcher
3387_B.jpg,"Batter, 3B side","Batter, 3B side"
3387_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3388_A.jpg,Behind Pitcher,Behind Pitcher
3387_D.jpg,Behind Home,Behind Home
3388_B.jpg,"Batter, 3B side","Batter, 3B side"
3388_D.jpg,Behind Home,Behind Home
3388_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3389_B.jpg,"Batter, 3B side","Batter, 3B side"
3389_A.jpg,Behind Pitcher,Behind Pitcher
3389_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3389_D.jpg,Behind Home,Behind Home
3390_B.jpg,"Batter, 3B side","Batter, 3B side"
3390_A.jpg,Behind Pitcher,Behind Pitcher
3390_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3391_B.jpg,"Batter, 3B side","Batter, 3B side"
3391_A.jpg,Behind Pitcher,Behind Pitcher
3390_D.jpg,Behind Home,Behind Home
3391_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3391_D.jpg,Behind Home,Behind Home
3392_A.jpg,Behind Pitcher,Behind Pitcher
3392_B.jpg,"Batter, 3B side","Batter, 3B side"
3392_D.jpg,Behind Home,Behind Home
3392_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3393_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3393_B.jpg,"Batter, 3B side","Batter, 3B side"
3393_A.jpg,Behind Pitcher,Behind Pitcher
3394_A.jpg,Behind Pitcher,Behind Pitcher
3393_D.jpg,Behind Home,Behind Home
3394_B.jpg,"Batter, 3B side","Batter, 3B side"
3394_D.jpg,Behind Home,Behind Home
3394_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3395_A.jpg,Behind Pitcher,Behind Pitcher
3395_B.jpg,"Batter, 3B side","Batter, 3B side"
3395_D.jpg,Behind Home,Behind Home
3395_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3396_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3396_B.jpg,"Batter, 3B side","Batter, 3B side"
3396_A.jpg,Behind Pitcher,Behind Pitcher
3397_A.jpg,Behind Pitcher,Behind Pitcher
3396_D.jpg,Behind Home,Behind Home
3397_B.jpg,"Batter, 3B side","Batter, 3B side"
3397_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3397_D.jpg,Behind Home,Behind Home
3398_A.jpg,Behind Pitcher,Behind Pitcher
3398_B.jpg,"Batter, 3B side","Batter, 3B side"
3398_D.jpg,Behind Home,Behind Home
3398_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3399_A.jpg,Behind Pitcher,Behind Pitcher
3399_B.jpg,"Batter, 3B side","Batter, 3B side"
3399_D.jpg,Behind Home,Behind Home
3400_B.jpg,"Batter, 3B side","Batter, 3B side"
3400_A.jpg,Behind Pitcher,Behind Pitcher
3399_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3400_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3400_D.jpg,Behind Home,Behind Home
3401_A.jpg,Behind Pitcher,Behind Pitcher
3401_B.jpg,"Batter, 3B side","Batter, 3B side"
3401_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3401_D.jpg,Behind Home,Behind Home
3402_A.jpg,Behind Pitcher,Behind Pitcher
3402_B.jpg,"Batter, 3B side","Batter, 3B side"
3402_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3403_A.jpg,Behind Pitcher,Behind Pitcher
3403_B.jpg,"Batter, 3B side","Batter, 3B side"
3402_D.jpg,Behind Home,Behind Home
3403_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3403_D.jpg,Behind Home,Behind Home
3404_A.jpg,Behind Pitcher,Behind Pitcher
3404_B.jpg,"Batter, 3B side","Batter, 3B side"
3404_D.jpg,Behind Home,Behind Home
3404_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3405_A.jpg,Behind Pitcher,Behind Pitcher
3405_B.jpg,"Batter, 3B side","Batter, 3B side"
3405_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3406_A.jpg,Behind Pitcher,Behind Pitcher
3406_B.jpg,"Batter, 3B side","Batter, 3B side"
3405_D.jpg,Behind Home,Behind Home
3406_D.jpg,Behind Home,Behind Home
3406_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3407_B.jpg,"Batter, 3B side","Batter, 3B side"
3407_A.jpg,Behind Pitcher,Behind Pitcher
3407_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3408_A.jpg,Behind Pitcher,Behind Pitcher
3407_D.jpg,Behind Home,Behind Home
3408_B.jpg,"Batter, 3B side","Batter, 3B side"
3408_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3408_D.jpg,Behind Home,Behind Home
3409_A.jpg,Behind Pitcher,Behind Pitcher
3409_B.jpg,"Batter, 3B side","Batter, 3B side"
3410_A.jpg,Behind Pitcher,Behind Pitcher
3409_D.jpg,Behind Home,Behind Home
3409_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3410_B.jpg,"Batter, 3B side","Batter, 3B side"
3410_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3411_A.jpg,Behind Pitcher,Behind Pitcher
3410_D.jpg,Behind Home,Behind Home
3411_B.jpg,"Batter, 3B side","Batter, 3B side"
3411_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3411_D.jpg,Behind Home,Behind Home
3412_B.jpg,"Batter, 3B side","Batter, 3B side"
3412_A.jpg,Behind Pitcher,Behind Pitcher
3412_D.jpg,Behind Home,Behind Home
3413_A.jpg,Behind Pitcher,Behind Pitcher
3412_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3413_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3413_B.jpg,"Batter, 3B side","Batter, 3B side"
3414_B.jpg,"Batter, 3B side","Batter, 3B side"
3414_A.jpg,Behind Pitcher,Behind Pitcher
3413_D.jpg,Behind Home,Behind Home
3414_D.jpg,Behind Home,Behind Home
3414_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3415_B.jpg,"Batter, 3B side","Batter, 3B side"
3415_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3415_A.jpg,Behind Pitcher,Behind Pitcher
3416_A.jpg,Behind Pitcher,Behind Pitcher
3415_D.jpg,Behind Home,Behind Home
3416_D.jpg,Behind Home,Behind Home
3416_B.jpg,"Batter, 3B side","Batter, 3B side"
3416_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3417_A.jpg,Behind Pitcher,Behind Pitcher
3417_B.jpg,"Batter, 3B side","Batter, 3B side"
3417_D.jpg,Behind Home,Behind Home
3418_A.jpg,Behind Pitcher,Behind Pitcher
3417_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3418_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3418_B.jpg,"Batter, 3B side","Batter, 3B side"
3419_A.jpg,Behind Pitcher,Behind Pitcher
3418_D.jpg,Behind Home,Behind Home
3419_D.jpg,Behind Home,Behind Home
3419_B.jpg,"Batter, 3B side","Batter, 3B side"
3419_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3420_A.jpg,Behind Pitcher,Behind Pitcher
3420_B.jpg,"Batter, 3B side","Batter, 3B side"
3420_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3421_A.jpg,Behind Pitcher,Behind Pitcher
3420_D.jpg,Behind Home,Behind Home
3421_B.jpg,"Batter, 3B side","Batter, 3B side"
3421_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3421_D.jpg,Behind Home,Behind Home
3422_A.jpg,Behind Pitcher,Behind Pitcher
3422_B.jpg,"Batter, 3B side","Batter, 3B side"
3422_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3422_D.jpg,Behind Home,Behind Home
3423_B.jpg,"Batter, 3B side","Batter, 3B side"
3423_A.jpg,Behind Pitcher,Behind Pitcher
3423_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3424_A.jpg,Behind Pitcher,Behind Pitcher
3423_D.jpg,Behind Home,Behind Home
3424_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3424_B.jpg,"Batter, 3B side","Batter, 3B side"
3424_D.jpg,Behind Home,Behind Home
3425_A.jpg,Behind Pitcher,Behind Pitcher
3425_B.jpg,"Batter, 3B side","Batter, 3B side"
3425_D.jpg,Behind Home,Behind Home
3426_A.jpg,Behind Pitcher,Behind Pitcher
3425_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3426_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3426_B.jpg,"Batter, 3B side","Batter, 3B side"
3427_B.jpg,"Batter, 3B side","Batter, 3B side"
3426_D.jpg,Behind Home,Behind Home
3427_A.jpg,Behind Pitcher,Behind Pitcher
3427_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3427_D.jpg,Behind Home,Behind Home
3428_A.jpg,Behind Pitcher,Behind Pitcher
3428_B.jpg,"Batter, 3B side","Batter, 3B side"
3428_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3429_A.jpg,Behind Pitcher,Behind Pitcher
3428_D.jpg,Behind Home,Behind Home
3429_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3429_B.jpg,"Batter, 3B side","Batter, 3B side"
3430_A.jpg,Behind Pitcher,Behind Pitcher
3429_D.jpg,Behind Home,Behind Home
3430_B.jpg,"Batter, 3B side","Batter, 3B side"
3430_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3430_D.jpg,Behind Home,Behind Home
3431_B.jpg,"Batter, 3B side","Batter, 3B side"
3431_A.jpg,Behind Pitcher,Behind Pitcher
3431_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3432_A.jpg,Behind Pitcher,Behind Pitcher
3431_D.jpg,Behind Home,Behind Home
3432_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3432_B.jpg,"Batter, 3B side","Batter, 3B side"
3433_A.jpg,Behind Pitcher,Behind Pitcher
3433_B.jpg,"Batter, 3B side","Batter, 3B side"
3432_D.jpg,Behind Home,Behind Home
3433_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3433_D.jpg,Behind Home,Behind Home
3434_B.jpg,"Batter, 3B side","Batter, 3B side"
3434_A.jpg,Behind Pitcher,Behind Pitcher
3434_D.jpg,Behind Home,Behind Home
3434_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3435_B.jpg,"Batter, 3B side","Batter, 3B side"
3435_A.jpg,Behind Pitcher,Behind Pitcher
3435_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3436_A.jpg,Behind Pitcher,Behind Pitcher
3435_D.jpg,Behind Home,Behind Home
3436_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3436_B.jpg,"Batter, 3B side","Batter, 3B side"
3437_B.jpg,"Batter, 3B side","Batter, 3B side"
3437_A.jpg,Behind Pitcher,Behind Pitcher
3436_D.jpg,Behind Home,Behind Home
3437_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3437_D.jpg,Behind Home,Behind Home
3438_B.jpg,"Batter, 3B side","Batter, 3B side"
3438_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3438_A.jpg,Behind Pitcher,Behind Pitcher
3438_D.jpg,Behind Home,Behind Home
3439_A.jpg,Behind Pitcher,Behind Pitcher
3439_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3439_D.jpg,Behind Home,Behind Home
3439_B.jpg,"Batter, 3B side","Batter, 3B side"
3440_B.jpg,"Batter, 3B side","Batter, 3B side"
3440_A.jpg,Behind Pitcher,Behind Pitcher
3440_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3440_D.jpg,Behind Home,Behind Home
3441_A.jpg,Behind Pitcher,Behind Pitcher
3441_D.jpg,Behind Home,Behind Home
3441_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3441_B.jpg,"Batter, 3B side","Batter, 3B side"
3442_A.jpg,Behind Pitcher,Behind Pitcher
3442_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3442_D.jpg,Behind Home,Behind Home
3442_B.jpg,"Batter, 3B side","Batter, 3B side"
3443_B.jpg,"Batter, 3B side","Batter, 3B side"
3443_A.jpg,Behind Pitcher,Behind Pitcher
3443_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3443_D.jpg,Behind Home,Behind Home
3444_B.jpg,"Batter, 3B side","Batter, 3B side"
3444_A.jpg,Behind Pitcher,Behind Pitcher
3444_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3444_D.jpg,Behind Home,Behind Home
3445_A.jpg,Behind Pitcher,Behind Pitcher
3445_B.jpg,"Batter, 3B side","Batter, 3B side"
3445_D.jpg,Behind Home,Behind Home
3445_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3446_A.jpg,Behind Pitcher,Behind Pitcher
3446_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3446_B.jpg,"Batter, 3B side","Batter, 3B side"
3446_D.jpg,Behind Home,Behind Home
3447_A.jpg,Behind Pitcher,Behind Pitcher
3447_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3447_D.jpg,Behind Home,Behind Home
3447_B.jpg,"Batter, 3B side","Batter, 3B side"
3448_A.jpg,Behind Pitcher,Behind Pitcher
3448_B.jpg,"Batter, 3B side","Batter, 3B side"
3449_A.jpg,Behind Pitcher,Behind Pitcher
3448_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3448_D.jpg,Behind Home,Behind Home
3449_B.jpg,"Batter, 3B side","Batter, 3B side"
3449_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3450_A.jpg,Behind Pitcher,Behind Pitcher
3449_D.jpg,Behind Home,Behind Home
3450_B.jpg,"Batter, 3B side","Batter, 3B side"
3450_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3451_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3451_A.jpg,Behind Pitcher,Behind Pitcher
3450_D.jpg,Behind Home,Behind Home
3451_B.jpg,"Batter, 3B side","Batter, 3B side"
3451_D.jpg,Behind Home,Behind Home
3452_A.jpg,Behind Pitcher,Behind Pitcher
3452_B.jpg,"Batter, 3B side","Batter, 3B side"
3452_C.jpg,Behind Pitcher,"Pitcher, 3B side"
3452_D.jpg,Behind Home,Behind Home
3453_A.jpg,Behind Pitcher,Behind Pitcher
3453_B.jpg,"Batter, 3B side","Batter, 3B side"
3453_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3454_A.jpg,Behind Pitcher,Behind Pitcher
3453_D.jpg,Behind Home,Behind Home
3454_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3454_B.jpg,"Batter, 3B side","Batter, 3B side"
3454_D.jpg,Behind Home,Behind Home
3455_A.jpg,Behind Pitcher,Behind Pitcher
3455_B.jpg,"Batter, 3B side","Batter, 3B side"
3455_D.jpg,Behind Home,Behind Home
3455_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3456_B.jpg,"Batter, 3B side","Batter, 3B side"
3456_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3456_A.jpg,Behind Pitcher,Behind Pitcher
3456_D.jpg,Behind Home,Behind Home
3457_A.jpg,Behind Pitcher,Behind Pitcher
3457_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3457_B.jpg,"Batter, 3B side","Batter, 3B side"
3458_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3457_D.jpg,Behind Home,Behind Home
3458_A.jpg,Behind Pitcher,Behind Pitcher
3458_D.jpg,Behind Home,Behind Home
3458_B.jpg,"Batter, 3B side","Batter, 3B side"
3459_B.jpg,"Batter, 3B side","Batter, 3B side"
3459_A.jpg,Behind Pitcher,Behind Pitcher
3459_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3459_D.jpg,Behind Home,Behind Home
3460_A.jpg,Behind Pitcher,Behind Pitcher
3460_B.jpg,"Batter, 3B side","Batter, 3B side"
3460_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3461_B.jpg,"Batter, 3B side","Batter, 3B side"
3460_D.jpg,Behind Home,Behind Home
3461_A.jpg,Behind Pitcher,Behind Pitcher
3461_D.jpg,Behind Home,Behind Home
3461_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3462_B.jpg,"Batter, 3B side","Batter, 3B side"
3462_A.jpg,Behind Pitcher,Behind Pitcher
3462_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3462_D.jpg,Behind Home,Behind Home
3463_A.jpg,Behind Pitcher,Behind Pitcher
3463_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3463_B.jpg,"Batter, 3B side","Batter, 3B side"
3463_D.jpg,Behind Home,Behind Home
3464_A.jpg,Behind Pitcher,Behind Pitcher
3465_A.jpg,Behind Pitcher,Behind Pitcher
3464_B.jpg,"Batter, 3B side","Batter, 3B side"
3464_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3464_D.jpg,Behind Home,Behind Home
3465_B.jpg,"Batter, 3B side","Batter, 3B side"
3465_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3465_D.jpg,Behind Home,Behind Home
3466_A.jpg,Behind Pitcher,Behind Pitcher
3466_B.jpg,"Batter, 3B side","Batter, 3B side"
3467_A.jpg,Behind Pitcher,Behind Pitcher
3466_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3466_D.jpg,Behind Home,Behind Home
3467_B.jpg,"Batter, 3B side","Batter, 3B side"
3467_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3467_D.jpg,Behind Home,Behind Home
3468_B.jpg,"Batter, 3B side","Batter, 3B side"
3468_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3468_A.jpg,Behind Pitcher,Behind Pitcher
3468_D.jpg,Behind Home,Behind Home
3469_A.jpg,Behind Pitcher,Behind Pitcher
3469_B.jpg,"Batter, 3B side","Batter, 3B side"
3469_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3470_A.jpg,Behind Pitcher,Behind Pitcher
3469_D.jpg,Behind Home,Behind Home
3470_B.jpg,"Batter, 3B side","Batter, 3B side"
3470_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3470_D.jpg,Behind Home,Behind Home
3471_A.jpg,Behind Pitcher,Behind Pitcher
3471_B.jpg,"Batter, 3B side","Batter, 3B side"
3471_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3472_A.jpg,Behind Pitcher,Behind Pitcher
3471_D.jpg,Behind Home,Behind Home
3472_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3472_B.jpg,"Batter, 3B side","Batter, 3B side"
3473_A.jpg,Behind Pitcher,Behind Pitcher
3472_D.jpg,Behind Home,Behind Home
3473_B.jpg,"Batter, 3B side","Batter, 3B side"
3473_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3473_D.jpg,Behind Home,Behind Home
3474_A.jpg,Behind Pitcher,Behind Pitcher
3474_B.jpg,"Batter, 3B side","Batter, 3B side"
3474_D.jpg,Behind Home,Behind Home
3474_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3475_B.jpg,"Batter, 3B side","Batter, 3B side"
3475_A.jpg,Behind Pitcher,Behind Pitcher
3475_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3475_D.jpg,Behind Home,Behind Home
3476_A.jpg,Behind Pitcher,Behind Pitcher
3476_B.jpg,"Batter, 3B side","Batter, 3B side"
3476_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3477_B.jpg,"Batter, 3B side","Batter, 3B side"
3476_D.jpg,Behind Home,Behind Home
3477_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3477_A.jpg,Behind Pitcher,Behind Pitcher
3478_A.jpg,Behind Pitcher,Behind Pitcher
3477_D.jpg,Behind Home,Behind Home
3478_B.jpg,"Batter, 3B side","Batter, 3B side"
3478_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3479_B.jpg,"Batter, 3B side","Batter, 3B side"
3479_A.jpg,Behind Pitcher,Behind Pitcher
3478_D.jpg,Behind Home,Behind Home
3479_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3479_D.jpg,Behind Home,Behind Home
3480_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3480_A.jpg,Behind Pitcher,Behind Pitcher
3480_B.jpg,"Batter, 3B side","Batter, 3B side"
3481_A.jpg,Behind Pitcher,Behind Pitcher
3480_D.jpg,Behind Home,Behind Home
3481_B.jpg,"Batter, 3B side","Batter, 3B side"
3481_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3482_A.jpg,Behind Pitcher,Behind Pitcher
3481_D.jpg,Behind Home,Behind Home
3482_B.jpg,"Batter, 3B side","Batter, 3B side"
3482_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3482_D.jpg,Behind Home,Behind Home
3483_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3483_B.jpg,"Batter, 3B side","Batter, 3B side"
3483_A.jpg,Behind Pitcher,Behind Pitcher
3484_A.jpg,Behind Pitcher,Behind Pitcher
3483_D.jpg,Behind Home,Behind Home
3484_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3484_B.jpg,"Batter, 3B side","Batter, 3B side"
3484_D.jpg,Behind Home,Behind Home
3485_A.jpg,Behind Pitcher,Behind Pitcher
3485_D.jpg,Behind Home,Behind Home
3485_B.jpg,"Batter, 3B side","Batter, 3B side"
3485_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3486_A.jpg,Behind Pitcher,Behind Pitcher
3486_B.jpg,"Batter, 3B side","Batter, 3B side"
3486_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3486_D.jpg,Behind Home,Behind Home
3487_A.jpg,Behind Pitcher,Behind Pitcher
3487_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3487_B.jpg,"Batter, 3B side","Batter, 3B side"
3487_D.jpg,Behind Home,Behind Home
3488_A.jpg,Behind Pitcher,Behind Pitcher
3488_D.jpg,Behind Home,Behind Home
3488_B.jpg,"Batter, 3B side","Batter, 3B side"
3489_A.jpg,Behind Pitcher,Behind Pitcher
3488_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3489_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3489_B.jpg,"Batter, 3B side","Batter, 3B side"
3490_A.jpg,Behind Pitcher,Behind Pitcher
3489_D.jpg,Behind Home,Behind Home
3490_B.jpg,"Batter, 3B side","Batter, 3B side"
3490_D.jpg,Behind Home,Behind Home
3490_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3491_A.jpg,Behind Pitcher,Behind Pitcher
3491_B.jpg,"Batter, 3B side","Batter, 3B side"
3491_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3491_D.jpg,Behind Home,Behind Home
3492_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3492_A.jpg,Behind Pitcher,Behind Pitcher
3492_B.jpg,"Batter, 3B side","Batter, 3B side"
3493_A.jpg,Behind Pitcher,Behind Pitcher
3492_D.jpg,Behind Home,Behind Home
3493_B.jpg,"Batter, 3B side","Batter, 3B side"
3493_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3493_D.jpg,Behind Home,Behind Home
3494_A.jpg,Behind Pitcher,Behind Pitcher
3494_B.jpg,"Batter, 3B side","Batter, 3B side"
3494_D.jpg,Behind Home,Behind Home
3494_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3495_A.jpg,Behind Pitcher,Behind Pitcher
3495_B.jpg,"Batter, 3B side","Batter, 3B side"
3495_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3495_D.jpg,Behind Home,Behind Home
3496_B.jpg,"Batter, 3B side","Batter, 3B side"
3496_A.jpg,Behind Pitcher,Behind Pitcher
3496_D.jpg,Behind Home,Behind Home
3496_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3497_A.jpg,Behind Pitcher,Behind Pitcher
3497_B.jpg,"Batter, 3B side","Batter, 3B side"
3497_D.jpg,Behind Home,Behind Home
3497_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3498_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3498_B.jpg,"Batter, 3B side","Batter, 3B side"
3498_A.jpg,Behind Pitcher,Behind Pitcher
3498_D.jpg,Behind Home,Behind Home
3499_B.jpg,"Batter, 3B side","Batter, 3B side"
3499_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3499_A.jpg,Behind Pitcher,Behind Pitcher
3499_D.jpg,Behind Home,Behind Home
3500_A.jpg,Behind Pitcher,Behind Pitcher
3500_B.jpg,"Batter, 3B side","Batter, 3B side"
3500_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3500_D.jpg,Behind Home,Behind Home
3501_A.jpg,Behind Pitcher,Behind Pitcher
3501_B.jpg,"Batter, 3B side","Batter, 3B side"
3501_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3501_D.jpg,Behind Home,Behind Home
3502_A.jpg,Behind Pitcher,Behind Pitcher
3502_B.jpg,"Batter, 3B side","Batter, 3B side"
3503_A.jpg,Behind Pitcher,Behind Pitcher
3502_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3502_D.jpg,Behind Home,Behind Home
3503_B.jpg,"Batter, 3B side","Batter, 3B side"
3503_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3504_A.jpg,Behind Pitcher,Behind Pitcher
3503_D.jpg,Behind Home,Behind Home
3504_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3504_B.jpg,"Batter, 3B side","Batter, 3B side"
3505_A.jpg,Behind Pitcher,Behind Pitcher
3504_D.jpg,Behind Home,Behind Home
3505_B.jpg,"Batter, 3B side","Batter, 3B side"
3505_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3505_D.jpg,Behind Home,Behind Home
3506_A.jpg,Behind Pitcher,Behind Pitcher
3506_B.jpg,"Batter, 3B side","Batter, 3B side"
